intervalli,trapezi,simpson,gauss
341056,3.77700190652569800942330196721217575658579387983152e-09,3.96884829322728620763872376178046766936453065881098e-19,4.03800653672881515236549807215992425894673026327113e-27
342225,3.75124239665874371616619754097097052263105773509947e-09,3.91489708368489653628924415057895082740446361171532e-19,4.0104669506247307684502949031004102412142976446571e-27
343396,3.72570211570617855125804090902416863664893957954968e-09,3.86176949245210397621387261561563009159989258729628e-19,3.98316174295389244234757727547410209149330231630872e-27
344569,3.70037882855023582370985004514104871057500884008873e-09,3.80945167241027312287581929560591094396008228124489e-19,3.95608852414373092774003244735756383322754138188396e-27
345744,3.67527032661383380015250684854236342091493039063895e-09,3.75792983358873679152269953007345258147995028338615e-19,3.9292449329964202143214757795027286068272380299581e-27
346921,3.65037442750100906603189880203176573500483260500922e-09,3.7071906417077287276750441036865340488033123374791e-19,3.90262863630446352092202625026258332379206027435327e-27
348100,3.62568897464282085290374610989892594771581388813449e-09,3.65722081061753220954085960419905454996232564585406e-19,3.87623732847212831847138253647613754604184562730158e-27
349281,3.60121183694863399557702953031870778905448184171558e-09,3.6080074983283567807999047018862272687737268919078e-19,3.85006873114263166577697935007039603020941698988011e-27
350464,3.57694090846268989421134542711856569621706624398517e-09,3.55953790239808908220447767707112434717956251137409e-19,3.82412059283097897071119144516683692919341579456527e-27
351649,3.5528741080258765332864672411673168084631938658783e-09,3.51179965346635222705309359006147029618980540360399e-19,3.79839068856236108208860271049897165683011021121298e-27
352836,3.5290093789426102523859764307373942809392654249714e-09,3.46478041355293929625723865632518951931400116053477e-19,3.77287681951601637407687016536156666796858307664971e-27
354025,3.50534468865274357370743227913961722746117244740927e-09,3.41846826711344339907350224545320262421838126166374e-19,3.74757681267446620621016624263069258952124416976999e-27
355216,3.48187802840841496884831596882236629221441314580419e-09,3.37285132221133636055462061726468250751740720925002e-19,3.72248852047803382873140950089477284954014435485858e-27
356409,3.45860741295575799342222538258052250300025625363646e-09,3.32791809911268556968676296253074334697434090498646e-19,3.6976098204845584558293419199561925020961426572083e-27
357604,3.43553088022138873311942776925329690881095505531426e-09,3.28365713429568937097915035411427709360696678634941e-19,3.67293861503421784909229386446345206049815789138091e-27
358801,3.41264649100359198960982107947401574531775586551866e-09,3.24005736660210491787180759811434102900959358600587e-19,3.6484728309193743408884133241636765352007731775653e-27
360000,3.38995232866812808984894241233171527756680188674733e-09,3.19710774404886927533493666170695652716672786367222e-19,3.6242104190593607831017715979671503911562004416386e-27
361201,3.3674464988485836285280203795815288612496863399789e-09,3.15479760755395199886179439266036869936874584828128e-19,3.60014935418012443138838606245759208803180993397263e-27
362404,3.34512712915119085123149773805328350297142450045505e-09,3.11311630051547849528015213600626392566564478668384e-19,3.57628763449864826953326395474728493542374854205035e-27
363609,3.32299236886404175593979338987033076595688808036169e-09,3.07205355012979318483831258471396251458439624953327e-19,3.55262328141207074324105346233826517071552682251085e-27
364816,3.30104038867062433343707058295579568798545843970062e-09,3.03159907970426070030106713671173790879975014366826e-19,3.52915433919142630841569955488926603204997013046303e-27
366025,3.27926938036760968353542111672522160595813382286825e-09,2.9917429875853814322180359283603736028532366741357e-19,3.50587887467993060630084998571113389637187780973482e-27
367236,3.2576775565868200343767418422575526418492490133086e-09,2.95247536217217803868577647456158418859169737522323e-19,3.48279497699573545737051057103381873394079373577533e-27
368449,3.23626315052130895697716664401544436366668699815604e-09,2.91378665847224601999756012682352360287651093350265e-19,3.45990075723908021817249223598308718501696059031051e-27
369664,3.21502441565548630717896186519655499496332876693852e-09,2.8756673157833390545286033769675171765060267256656e-19,3.43719434820376737101576786103889266203630710524604e-27
370881,3.19395962549922164280158731360383568872668138368285e-09,2.83810813189526402879247077599749626915374856700859e-19,3.41467390409289151602390130677686296383229119537859e-27
372100,3.1730670733258610555553194345070630543169817174643e-09,2.80109988340796012904188587837204259753787221982481e-19,3.39233760023875220920418115385300450732408398522748e-27
373321,3.15234507191409352570373550750211769475284267740766e-09,2.76463369759716143278661521112671233462483046998313e-19,3.37018363282688233934728285933618069966132952062107e-27
374544,3.13179195329360405303022159804688724799849981689756e-09,2.72870067533792262441003656941058896781800982654505e-19,3.34821021862412496130413838906689778272030736595793e-27
375769,3.11140606849445194086197451475546386321604593644767e-09,2.69329226065197374120200854535980614596319854677364e-19,3.32641559471069270400210414256842176010835533837434e-27
376996,3.09118578730011371120520418984821933673489597929448e-09,2.65839986620628093528190609255760239360625316525285e-19,3.30479801821614504896662188018662632871318596424556e-27
378225,3.07112949800413120890916323229713801793472406713085e-09,2.62401524056000811193178977401855161646551728378784e-19,3.28335576605921992960102758569566152110991725447432e-27
379456,3.0512356071703065116555215741723156136972090182699e-09,2.59013009620831536102739079060890884563659465343184e-19,3.26208713469145723352845223096892462946125861071931e-27
380689,3.03150253939638630090453785669532670516103128719877e-09,2.55673647454682182616584661813765247328319511832112e-19,3.24099043984455290038742750237714881839044031607593e-27
381924,3.01192873708117936715155957586229450395141185028326e-09,2.52382637643143825269437281757508874786042112439325e-19,3.2200640162813833960577536756839752431663872536794e-27
383161,2.99251266019505192137798845198932829094076148631029e-09,2.49139212487819523179405054852176990367404601567109e-19,3.19930621755064141182590219029589175280125123871526e-27
384400,2.97325278605374636383186151059261393574862643545294e-09,2.45942599811048068281193427806585959218689259041598e-19,3.17871541574502468392006028273466184422854428253904e-27
385641,2.95414760909547012164724427322937409162936359309632e-09,2.42792059001205832985471892033648511843354778054234e-19,3.15829000126292085558432435746689309790644428362025e-27
386884,2.93519564066120210870229221729733070183932136816104e-09,2.39686844563363672798512696761063481418184736146711e-19,3.13802838257353231084029246525123182306976483373666e-27
388129,2.91639540877816528490786902556632238760620245703693e-09,2.36626241941685511040311436504294395503217343951617e-19,3.11792898598538589671374130124136538307896911620758e-27
389376,2.89774545794641469818816223843777493757649334108378e-09,2.33609531313264860931030175798040109148599164269652e-19,3.09799025541817341938633987512099414269184899268914e-27
390625,2.87924434892849128112955043241975021015576827734851e-09,2.30636023189392307812948167116813893504487677144881e-19,3.07821065217786974986060429037702649974262828768645e-27
391876,2.8608906585420925459935881484895302410841518195069e-09,2.27705022449870223295508559658371432347564753599943e-19,3.05858865473507630668491851284047139988678495837366e-27
393129,2.842682979455712176865913948752991389300744125127e-09,2.2481586372491502870154293010089611253590735308076e-19,3.03912275850653859745025500392495143384256607049632e-27
394384,2.82461991998720135648886378039608365885222765349771e-09,2.21967875667299159096095924560397240702292331674417e-19,3.019811475639787397508688670735064477409474917757e-27
395641,2.80670010390520548813766498042885469191225214351341e-09,2.19160416116647046059624318263532299681613936572987e-19,3.00065333480085402403521104237181980430031377256478e-27
396900,2.78892217023343078007692386603787800386881170069177e-09,2.16392836606802322839759942315285415117268074487984e-19,2.98164688096501102651005613810626330027555327068364e-27
398161,2.77128477305769595199705611360678068712553608430575e-09,2.1366451731426890114740321465410668262029375872286e-19,2.9627906752104904612823062285070863844884229879212e-27
399424,2.75378658133572509969359654180187751079519380439598e-09,2.10974831798248857070419234212816954988359224571509e-19,2.9440832945151327484229231300543257529980411304677e-27
400689,2.73642627870963851642328219156044835279407059304117e-09,2.08323181734971843337736813469452691152022208262237e-19,2.92552333155591992391510423983707243139887210793602e-27
401956,2.71920256332109901714997831316989567209205654419649e-09,2.05708961887895122380544963280146717850742263771933e-19,2.90710939451134789968330992813453473898328330136216e-27
403225,2.70211414762907204557484901249005081585996917433689e-09,2.03131594629655897393381552231627419214014123510079e-19,2.88884010686659312834370028341615346622002150571777e-27
404496,2.68515975823015856371614581089730854149092599882686e-09,2.00590495139969624134534418121324987657223355478683e-19,2.87071410722142983917540354630260085455390127325208e-27
405769,2.66833813568146043014577776852488483833621988223295e-09,1.98085105716930703324744131353210858026514691013591e-19,2.85273004910085476696462604412034127871721549873771e-27
407044,2.65164803432593866607746008538783681406987680735051e-09,1.9561486120018856349330437000102656914663933928662e-19,2.83488660076837703635613312175320648144962881827684e-27
408321,2.63508822212022568860372681006375906320638877504693e-09,1.93179223073312573371244506673830483035002756888309e-19,2.81718244504193159144668475349993083237445203414217e-27
409600,2.61865748046485325775957919460176249821002985484307e-09,1.90777645109867498471549588309049265225058044342413e-19,2.79961627911237527385392414507759068232926611125085e-27
410881,2.60235460403685853900643230588701986855308065782447e-09,1.8840960726854850227391855834514663486639562229455e-19,2.78218681436452535266718832258632126432904667800218e-27
412164,2.58617840062473132543312658433910126362804647796014e-09,1.86074581559818490707115751182629997883736310074523e-19,2.76489277620070099680294527936638262064801813956238e-27
413449,2.57012769096566609470742619018598106833483084289953e-09,1.83772065735508709897484792577360334167556058299015e-19,2.74773290386672885461042355903107831494567631261297e-27
414736,2.55420130858508319482262757290248529136150144963443e-09,1.8150154937372025415412861050376045478378525992456e-19,2.73070595028037456736013629203478914443316796449572e-27
416025,2.53839809963838406020542639460353635938149780613245e-09,1.79262547364575068505318357628594318246972278238511e-19,2.71381068186216269275148223341366193452075396659633e-27
417316,2.52271692275490595601371755961139978019913466679441e-09,1.77054566211122553596967905910437758171541158946045e-19,2.69704587836854815204205104488355208775067360357832e-27
418609,2.50715664888404233368223056209411251488654084158323e-09,1.74877137312914773774117065325915640705218850693899e-19,2.68041033272740294007196422660810278439186615274931e-27
419904,2.49171616114349545519066466773652220856056689823259e-09,1.72729783480696690617637660814832657922893679085333e-19,2.663902850875782451567641359481377970261689626659e-27
421201,2.47639435466962850734936687380142325015471828092588e-09,1.70612052019468090631416185905523407640417487679086e-19,2.64752225159993637989180689367049680670021280535716e-27
422500,2.46119013646988498083302812315247709848597056744296e-09,1.685234814547725599196567679534069297279191766973e-19,2.63126736637752973608639461981371314105205527008948e-27
423801,2.44610242527724363195026130041779616454003658604488e-09,1.66463634416897106504044837561233157981191379876956e-19,2.6151370392220401168534644790372081907038633688138e-27
425104,2.43113015140667787841873709929861177840457323947884e-09,1.64432064576610591792748937137089301700966365700592e-19,2.59913012652929792025277960526634382670430180480768e-27
426409,2.41627225661358900391992905680293940666179249753356e-09,1.62428349332140256374265869729736910255998760840923e-19,2.58324549692613676757513076769724016590957246032635e-27
427716,2.40152769395418306012836329471237871795410413738199e-09,1.60452056952244987420101394150935889009469582396103e-19,2.56748203112112193928514678788261511377386815692205e-27
429025,2.38689542764776185943735312462472204542172288197651e-09,1.58502779067595987092105558433044766878273453337035e-19,2.55183862175732517231907807073516900094884531745363e-27
430336,2.37237443294089894692225427120236082075397929589053e-09,1.56580098019104014992899942165952315094651043838101e-19,2.53631417326711469557045161707263373512435893663347e-27
431649,2.35796369597347192637508497948129213980860719706683e-09,1.54683619155319287196020997651873528098977188535835e-19,2.52090760172892990029391334565620555050092077254382e-27
432964,2.34366221364652299268883975681242603491814916561492e-09,1.52812938383964723718297432593664171918725758706091e-19,2.50561783472601055259521546716466702867174681791005e-27
434281,2.32946899349191999164013778303111025242229773315586e-09,1.50967674276957854347110635924699925051716197467707e-19,2.4904438112070509563393594491428461912982785488066e-27
435600,2.31538305354379078838545320761712167485953121772156e-09,1.49147435823134155625424034144822720676216557465142e-19,2.47538448134874996688161462332433316672111657063642e-27
436921,2.30140342221170417791593847228725204349209371606686e-09,1.47351854342481286497522764325892369552771354570344e-19,2.46043880642022823918589351148535452495524616237871e-27
438244,2.28752913815557101447211644975377509356965507929705e-09,1.45580551438067848688281528123248192638204431676365e-19,2.44560575864928456831640803597134683137134575587914e-27
439569,2.27375925016223967266238421445197500321799625761809e-09,1.43833170721067698865954751436569978789328072527467e-19,2.43088432109046364614260743961277967943900088739528e-27
440896,2.26009281702376038091487850671158530954284428560464e-09,1.42109345959939940313378276197207827777525214146134e-19,2.41627348749490801555146401232871354295314186938766e-27
442225,2.24652890741729338807405017716340161761416114921897e-09,1.40408732617808375794579572198927495847817616654874e-19,2.4017722621819674526790666687993203685411560468349e-27
443556,2.23306659978663633658131766236096657096700714545663e-09,1.38730976196968265418880657820273604135861772046484e-19,2.38737965991253944881560843906038680928044101960809e-27
444889,2.21970498222534662090031132557981844726220205633953e-09,1.37075743590173211580591387857467430122809470510713e-19,2.37309470576411489686125645144311134793435624072658e-27
446224,2.20644315236143490780530309610856318363925662606342e-09,1.35442691618573224954224896281574323190507861150944e-19,2.35891643500750351266883248887510033091509067704117e-27
447561,2.19328021724360638598725808840318459981583016887247e-09,1.33831498198448484604627239040930396997211061531528e-19,2.34484389298521393945325838777170593241752981021116e-27
448900,2.18021529322902669628342972611901874218020461778479e-09,1.32241831070711566923935357354325453548710293114225e-19,2.33087613499146389382474493341680674733547444035212e-27
450241,2.16724750587258987083855988053662490329314255183468e-09,1.30673378784614614164056137891350932958134975426659e-19,2.31701222615379611505706744150185991304699290038728e-27
451584,2.1543759898176659797907467301199870862563486137443e-09,1.29125819616976224454728100437400330440115474691058e-19,2.30325124131627627507531840998578886944039925175062e-27
452929,2.14159988868830654777236746809053861512305655587126e-09,1.27598852374375603559608965753037183656227836733735e-19,2.28959226492424939547766531217003854227879555796616e-27
454276,2.12891835498288615975286950998323663857948104400897e-09,1.26092165500291611402716639046841687492148539400768e-19,2.27603439091063169982840985892075639122887304484815e-27
455625,2.1163305499691590266499277293371223616053602416006e-09,1.2460546769728447690367754559287316522110108262418e-19,2.26257672258371520460777860985575667657796428530175e-27
456976,2.10383564358070962581999617464594405122515799399441e-09,1.23138457220260870129806444279656549600724431429255e-19,2.24921837251646272070736557971517890432808543071193e-27
458329,2.09143281431477687012774156125193013742108277729041e-09,1.21690852320130739928455513366088182909414640792113e-19,2.23595846243727129934630545292703503631814815205703e-27
459684,2.07912124913143159190286000601418531947781184461195e-09,1.20262360721438052351928008162428941263759753612921e-19,2.22279612312218251187676768741950934876925698126898e-27
461041,2.06690014335408745483657602949454614202590663276996e-09,1.18852709888967276019569801432669708477658297310043e-19,2.20973049428851830227034912039131947130067671145506e-27
462400,2.0547687005713257278605852807152320829698954621473e-09,1.17461616688004617317351791645976551301425429631184e-19,2.19676072448992149424901833371037971222358617916219e-27
463761,2.0427261325400146703979162476237165372892537613195e-09,1.16088817475355638819869701106178532316192763485204e-19,2.18388597101278037216258841186630712291030900829847e-27
465124,2.03077165908970458818549328537970141490507481369264e-09,1.14734037940526449526355838840044967139386840425332e-19,2.17110539977401708593402551605307852794664907653508e-27
466489,2.01890450802827992324723007411415076080837269162837e-09,1.1339702302260090641242115890828177847069355686476e-19,2.15841818522021995580665119991430933560314873275042e-27
467856,2.0071239150488500406472681637929738202789784473091e-09,1.12077506930655302352092455944442263714705638904738e-19,2.14582351022810007234358338773364886744821778040386e-27
469225,1.99542912363786066847639815844771967890865833167569e-09,1.10775242887930578479074936293562230358866621430793e-19,2.13332056600625290125745544328629808144220748090494e-27
470596,1.9838193849844082362196052719445368810200515443188e-09,1.09489973329817611368456908506433687893614106758432e-19,2.12090855199820591129322914920980920256041729048206e-27
471969,1.97229395789073964031590050685313902573722040541171e-09,1.08221459476746862302057388079685081993645603660056e-19,2.10858667578673354665230138490942558330778723135795e-27
473344,1.96085210868392024444800146303153209987603154068292e-09,1.0696945170810441587888191534081401716074989930872e-19,2.09635415299942116343351943139089932261710981301844e-27
474721,1.94949311112865319598195722267412337585884288868761e-09,1.05733718965248518875143356112201967864389673218296e-19,2.08421020721545984237553335429929268616880438576653e-27
476100,1.9382162463412334091065326094316033690255488781642e-09,1.04514019299739081120383734089407698252751498648176e-19,2.07215406987365427791248142747931717492371578101772e-27
477481,1.927020802704619829688300141704242267231132804062e-09,1.03310129107877618271544622798628651278782417496725e-19,2.06018498018162622629671318468425430310541673157605e-27
478864,1.91590607578460985674835380914961492959748520844825e-09,1.02121813851655008235470479457877270236785817153777e-19,2.04830218502619627339156635872787491274120390697992e-27
480249,1.90487136824710005086601576687223934666333209772245e-09,1.00948857126198455195953486385361330430153337684057e-19,2.03650493888492695578570610248418249287175390595762e-27
481636,1.89391598977641751080778929534363840318912350509649e-09,9.97910315518639161240238191053376377274204343643489e-20,2.02479250373881053721794204351863829576483492666189e-27
483025,1.88303925699470654634836594245462839990278476112194e-09,9.86481276759608537011561843348418508424657082644932e-20,2.01316414898608500601569122490091220469934416493339e-27
484416,1.87224049338235551767531785032263585156258501143131e-09,9.75199250344369219474436590653287195513414890100464e-20,2.00161915135716211842751878731192179534648409096722e-27
485809,1.86151902919944895002917870360056318495837325008158e-09,9.64062208892384787307954957781275686922525148102128e-20,1.99015679483065156745490180840382621222012598841933e-27
487204,1.85087420140823026640333861462827832715929911388967e-09,9.53068014580558610721470546441045054347128469989308e-20,1.97877637055046560714327395849773943773188072179134e-27
488601,1.84030535359656071128940279533785683571828378573932e-09,9.4221470488664888767002453814681303752778644731328e-20,1.96747717674398870835861436254460055001862120289979e-27
490000,1.82981183590236026467773045919721186555856483494834e-09,9.31500206552213817392406311775439318335346321280686e-20,1.95625851864129706393281986426220232411831396659919e-27
491401,1.81939300493901656788263696585706020594670498533924e-09,9.20922619709162095896902389003053295226818704364913e-20,1.94511970839541299878673846220250726179912684327902e-27
492804,1.80904822372174810132861678605360569400583052269695e-09,9.1047993349327618167243893100005259090107386609809e-20,1.93406006500357957431038550301676004767929863470024e-27
494209,1.79877686159490806927791641704113108388975886764493e-09,9.00170308567097698988006479811751041229769866702117e-20,1.9230789142295409059703389033181211599736759038911e-27
495616,1.78857829416021565766945505496386458080084898511455e-09,8.89991794369309667143806170982978564652857538174127e-20,1.91217558852681393889795574068539898910438748793035e-27
497025,1.77845190320590153884169739612131764804561389185348e-09,8.79942610047030867626080521088551200248010953015211e-20,1.90134942696293764816075745510781066257078419123101e-27
498436,1.768397076636754700993537610773103119657888902772e-09,8.70020863326529276609745989216829398293888457085247e-20,1.89059977514468584860355946814253492673469192452669e-27
499849,1.7584132084050578808621641479285967294471950220766e-09,8.6022482986787480299831864710694896336774522435339e-20,1.87992598514423001363474566341987875378615544956702e-27
501264,1.74849969844239907532857457889252063029949016029525e-09,8.50552673742643813186391234122777640845516632434135e-20,1.86932741542623871319421854831062068306221341485987e-27
502681,1.73865595259234680156198323125384509587779337649966e-09,8.41002725223755774871730811500052285600521436417561e-20,1.85880343077590048843936721886248070000373022876876e-27
504100,1.72888138254397696594467534117606492924625968213103e-09,8.31573202856012801176675388117224383046783499434577e-20,1.84835340222785718448895700008469922094099776872169e-27
505521,1.71917540576623938943857739369666647240651935266443e-09,8.22262489693822670400280394392056761570384853070107e-20,1.8379767069960349629359474124053112635957960190277e-27
506944,1.70953744544315222132243099890340584937443806165657e-09,8.13068856950597847088838136396855790702182284670326e-20,1.82767272840436041284142821027342327728956816913811e-27
508369,1.69996693040981265440132765261244803341785977465168e-09,8.03990738696945118499649039721563236218246759169031e-20,1.81744085581834937261444022617989988442297356988586e-27
509796,1.69046329508921253292471248430480715217543982876326e-09,7.95026457075125672673940689900335835120298347482162e-20,1.80728048457755626562653276767511000159047370450163e-27
511225,1.68102597942984761959992637010216233849701526850068e-09,7.86174495470170223716834485509054113503052210140383e-20,1.79719101592887193966444168806391070883903985480057e-27
512656,1.67165442884410946030998165713270090437194586619473e-09,7.77433225275775537086861217695864139337975387013655e-20,1.78717185696065818444704151982283134398163592853749e-27
514089,1.66234809414744895448955804245578928761370443786901e-09,7.68801177550683430924309627816633599216342652102794e-20,1.77722242053770728248039443813986747470369404022761e-27
515524,1.65310643149830090563413142907074688721119007829716e-09,7.60276771322559728690050545928806590624431513357131e-20,1.7673421252370151265528493431110173526944957778594e-27
516961,1.64392890233875899016466958723732885750260769643294e-09,7.51858583741855943564139124624484391334735496589667e-20,1.7575303952843566122352170697006183918161536533259e-27
518400,1.63481497333599074389441510852691591360949949381348e-09,7.43545079910384096806479439421929903126608238473145e-20,1.74778666049165218590248694405435949466543104067793e-27
519841,1.62576411632438232369393109208946967055756429476089e-09,7.35334881544761235503762710340760913272384643191113e-20,1.73811035619511459808574431889678628501664690110616e-27
521284,1.61677580824840295767386267410948043787925738550037e-09,7.27226498316557966814576832233881789785472903105824e-20,1.72850092319416507844727365168774249782563996561104e-27
522729,1.60784953110617915034889374762828600205610152265302e-09,7.19218595037308242934026720766624622590846327460635e-20,1.71895780769110831239866950098918618422529399589385e-27
524176,1.59898477189376885985736948350854741329686849903663e-09,7.11309724497270908773336156321223701036997576589209e-20,1.70948046123155576040053860189299734055069028312554e-27
525625,1.59018102255012601243433741019412484985707731271259e-09,7.0349859318387042699011638819820716729231534783347e-20,1.70006834064558701934151817290508947845984238854472e-27
527076,1.58143777990274586501578645205285140223328181192754e-09,6.95783795606269298647661283968692125575709883441357e-20,1.6907209079896390811413841636503377547372420808814e-27
528529,1.57275454561398187013223379113822898069529771854347e-09,6.88164078558989608873655775000176578011608884351702e-20,1.68143763048911349690459050590828191875093628534717e-27
529984,1.56413082612802483817328631419144406516718351517009e-09,6.8063807691964993275840430242725318622126802291399e-20,1.67221798048169160561238430021415882541008565634935e-27
531441,1.55556613261853533071332980696566888762468135133199e-09,6.73204576469402770407442413671277039384829631419442e-20,1.66306143536134813452852370567569584379167235674011e-27
532900,1.54705998093692035492321530030158560034033133344426e-09,6.65862251151342567113454505483879980328828947434077e-20,1.65396747752305362424956837070146044492145444755661e-27
534361,1.53861189156124556319407210118544634481168731398256e-09,6.58609924459280285513301472738413570944591108681293e-20,1.64493559430815627469885923315083318495117419084162e-27
535824,1.53022138954577429400676488672570759745652607028817e-09,6.51446308144479520603326663265771481405182743731075e-20,1.63596527795043394938597466894195493810784788081933e-27
537289,1.52188800447112491983285714337054576564188389338981e-09,6.44370262184176635250473189180702908522711092900586e-20,1.62705602552280721397215576095634336940453912359092e-27
538756,1.51361127039503809548833544295206384125889136985497e-09,6.37380534924449705086020379414294691732393024141362e-20,1.61820733888470442163765752136563832058289171561336e-27
540225,1.50539072580374562591715476070808211879840240901013e-09,6.30476021639780829291529907193828345612153565731308e-20,1.60941872463006999197915329382966320534243716669584e-27
541696,1.49722591356393279589454113819732348447234011225043e-09,6.23655506100007863557529418972300196700896057066219e-20,1.60068969403600716221338657752936408829366727468139e-27
543169,1.4891163808752861256458964435564538873071406157393e-09,6.16917917732114717175574024812201209214206094276537e-20,1.59201976301204661936567499706268451511702633608159e-27
544644,1.48106167922361863591137193356599492686857802975093e-09,6.10262074599358587532612071524111245509154290198176e-20,1.58340845205003254991634444766438098750802343612849e-27
546121,1.47306136433456482358332690128669029058183157483963e-09,6.03686939176364272246722265940322980994243684174033e-20,1.57485528617461776910171353398180892355733016286351e-27
547600,1.46511499612783766473792649180560135475432896546536e-09,5.97191362728659967323176370967683952858692528930862e-20,1.56635979489435971575516685207303307547884067394425e-27
549081,1.4572221386720400757063790490978380126907535399957e-09,5.90774339712042863452649354130942458392589390213754e-20,1.55792151215340922026377305570815106423404871344805e-27
550564,1.44938236014002337481846096983634678168492104564615e-09,5.84434753540894571107164656873458087600716356371761e-20,1.54953997628378407294177220990594853905280987457701e-27
552049,1.44159523276478539763310406514336723487857981844739e-09,5.78171629622677536248034058778691883440941855690693e-20,1.54121472995821953791837136762217984807001208053548e-27
553536,1.43386033279590102687940254759343481196797265849491e-09,5.71983882503536866393337463427773183358007079818787e-20,1.53294532014358807353729839749720532686588658179881e-27
555025,1.42617724045647800499731935033820858959227872913647e-09,5.6587056754868039498979170868347717998588724452887e-20,1.52473129805488063430249153831473695070997976218886e-27
556516,1.41854553990063100212094147871933887771842848695577e-09,5.59830629453907158007731831936283992610056120221927e-20,1.51657221910974204161054716576942412150085481864825e-27
558009,1.41096481917146701561809156358958249606342008815551e-09,5.53863152582518259368962094469618941630422380472664e-20,1.50846764288355302091790608169658207607349841281413e-27
559504,1.40343467015957527891763228659500446276900114983958e-09,5.47967110831543541237397875336691241149589271056334e-20,1.50041713306505161163043058779614575606857715405337e-27
561001,1.39595468856201495734854202591147873312488313080504e-09,5.42141616635725755595881505778265292157697286558228e-20,1.49242025741248676290562993930530304674197765522457e-27
562500,1.38852447384179400711090052603952630503956275087523e-09,5.36385672177346134643522242977617009610395090067517e-20,1.48447658771029703375337943506377842489031155528051e-27
564001,1.38114362918783267032588631691903931735387457442818e-09,5.30698417067720755545541498441889001834990870790854e-20,1.47658569972630741933903805896555405971662626468806e-27
565504,1.3738117614754051743968241850668089158963064672618e-09,5.25078880889652800065000974182515046948335251454941e-20,1.46874717316943742726234338960900978432680016625888e-27
567009,1.36652848122705329768280011026633154009774852581316e-09,5.19526229566777409624949337781621135223288826058268e-20,1.46096059164791362783475500652108659474111949596069e-27
568516,1.35929340257396555576645926454267608640006136248398e-09,5.14039519227793473706917241192080980105382749940361e-20,1.45322554262798000103490775509115187420979252086137e-27
570025,1.35210614321781585341391388821488234903763885797843e-09,5.08617941273891708953807198129097692350774951766104e-20,1.44554161739309949991388617086894404157658885537284e-27
571536,1.34496632439305553670233305260537396390017115700504e-09,5.03260577554041880613174269804203603903524223542699e-20,1.43790841100364034577599832977596296978510204731039e-27
573049,1.3378735708296528677544227660924661462849659787742e-09,4.97966644140638300144260702833093646821194693250672e-20,1.43032552225704066450297243151146382315984066220861e-27
574564,1.33082751071627403109283534620036053976830484603465e-09,4.92735247805239508226487980698714168784193343761168e-20,1.42279255364844516594589772837107168077110474072093e-27
576081,1.32382777566389986583532868751518354503308653862894e-09,4.87565628512465867312054594765503070998147169653943e-20,1.4153091113318076594051821223089710647860953362475e-27
577600,1.31687400066987260181654945743839472403764489726353e-09,4.8245691718570796217913639045855819162251587759825e-20,1.4078748050814532878792336085755023296402234715069e-27
579121,1.30996582408236696026753162714209499916178178859082e-09,4.77408376929212463656166941942478405267438078888459e-20,1.40048924825409445201196618551417328110523291165275e-27
580644,1.30310288756528006093185560757996690765228894894649e-09,4.72419162073392875717236279023482742903119612380248e-20,1.39315205775129448153160814397575973797718476193874e-27
582169,1.29628483606353465746996459603479186549947620215368e-09,4.67488558134942360264084798928799308987316069783221e-20,1.38586285398237319747223741000703381623142691434566e-27
583696,1.28951131776879030172204106929758892839851468676586e-09,4.6261574213149601935824881488711453552793009584435e-20,1.37862126082774859262813886484995071304512420249481e-27
585225,1.28278198408555711488636963839615600237118686725168e-09,4.57800021289512894091636669893651579651791412363715e-20,1.37142690560270894053220367687893684507032288524121e-27
586756,1.27609648959770691994512682234671408716443500763653e-09,4.53040594618152756477037878738539586169720789189748e-20,1.36427941902160972479548704970287222799111708881799e-27
588289,1.26945449203537656475353755249364272658066327980213e-09,4.48336790374574023252991000034189679241037657120662e-20,1.35717843516248986091761871335585442827074210755776e-27
589824,1.26285565224225833912144337728437124205278629853547e-09,4.43687828887000082743538909926944242331382099513123e-20,1.35012359143210176169853110970438959979283148999237e-27
591361,1.25629963414327246197829379595713160264821154347638e-09,4.3909305878698539172055145962044189347070255934227e-20,1.34311452853134987517205439624003360234189804908263e-27
592900,1.24978610471261668634279681637300055354475732148247e-09,4.34551721071756715556596797413225338977731812606651e-20,1.33615089042113240056206216594168087225252726556391e-27
594441,1.2433147339421881403359930873840788218631468602967e-09,4.3006318411290619743837504653996787190179540027217e-20,1.32923232428858096315239886075624478048683653214312e-27
595984,1.23688519481037259190005046939545950545234577101603e-09,4.25626708948201581610012871922036716958965029862183e-20,1.32235848051369310318277198559206928856119655699606e-27
597529,1.23049716325119639323297531334357388720499883736736e-09,4.21241683076072553391547905836746227925377929999464e-20,1.31552901263635250695378118526942944340715218030771e-27
599076,1.22415031812383642823973415720747488769506380382021e-09,4.16907386967191080399527979378726308512782850865579e-20,1.30874357732373198026455897373597217186986237738485e-27
600625,1.21784434118248345255068106687639040675338787347495e-09,4.12623226654025812764460484918153976250449204698478e-20,1.3020018343380742351350442026354743914543763727841e-27
602176,1.21157891704655428088607867049408758412294729954792e-09,4.08388501452599150037704183068771095526300409282681e-20,1.29530344650484563050028777854003926087785128879892e-27
603729,1.20535373317124834076795961029965415672890343410337e-09,4.04202635356293957229756650165489544677956669644811e-20,1.28864807968125807622465530980967976420646940305119e-27
